created_at,user_id,session_id,device_id,attempt_index,char_id,response_time,press_duration,retry_count,prev_accuracy,prev_mastery,hint_count,session_number,difficulty_level,time_since_last_practice,prev_confidence,current_streak,wrong_streak,prev_mistakes,teaching_action,confidence_state,expected_pattern,entered_pattern,is_correct,press_order,source,is_synthetic,spec_version,braille_map_verified
2026-09-17T12:35:14.764453+00:00,synthetic,synth_gen_CONFIDENT_NORMAL,synthetic,0,36,955.1,139.6,0,0.7262,0.5845,0,9,4,70557.69211312878,0,6,0,2,2,0,38,38,True,,synthetic,True,2,True
2026-09-17T12:35:14.764453+00:00,synthetic,synth_gen_CONFIDENT_NORMAL,synthetic,1,4,1575.8,76.0,0,0.8424,0.7822,0,2,4,32981.74692658556,0,4,0,7,2,0,45,45,True,,synthetic,True,2,True
2026-09-17T12:35:14.764453+00:00,synthetic,synth_gen_CONFIDENT_NORMAL,synthetic,2,48,828.3,49.3,0,0.6,0.6332,0,2,1,81638.85398912705,0,1,0,8,2,0,23,23,True,,synthetic,True,2,True
2026-09-17T12:35:14.764453+00:00,synthetic,synth_gen_CONFIDENT_NORMAL,synthetic,3,31,884.5,98.9,0,1.0,0.6218,0,13,4,7230.349101328067,0,2,0,10,2,0,24,24,True,,synthetic,True,2,True
2026-09-17T12:35:14.764453+00:00,synthetic,synth_gen_CONFIDENT_NORMAL,synthetic,4,44,1598.6,115.4,0,0.6,0.7241,0,5,4,66514.28560799216,0,10,0,6,2,0,18,18,True,,synthetic,True,2,True
2026-09-17T12:35:14.764453+00:00,synthetic,synth_gen_CONFIDENT_NORMAL,synthetic,5,47,2026.0,37.6,0,0.7249,0.562,0,13,1,40206.28500387797,0,2,0,3,2,0,9,9,True,,synthetic,True,2,True
2026-09-17T12:35:14.764453+00:00,synthetic,synth_gen_CONFIDENT_NORMAL,synthetic,6,28,1865.1,98.1,0,0.6,0.5285,0,5,1,33068.436811404594,0,5,0,14,2,0,39,39,True,,synthetic,True,2,True
2026-09-17T12:35:14.764453+00:00,synthetic,synth_gen_CONFIDENT_NORMAL,synthetic,7,24,628.4,143.6,0,0.6,0.71,0,14,3,63325.621104512065,0,8,0,16,2,0,39,39,True,,synthetic,True,2,True
2026-09-17T12:35:14.764453+00:00,synthetic,synth_gen_CONFIDENT_NORMAL,synthetic,8,43,502.1,96.5,0,0.8701,0.6486,0,1,3,9590.97287404453,0,7,0,5,2,0,22,22,True,,synthetic,True,2,True
2026-09-17T12:35:14.764453+00:00,synthetic,synth_gen_CONFIDENT_NORMAL,synthetic,9,5,865.5,115.6,0,0.7846,0.5192,0,3,3,62487.14492458543,0,4,0,13,2,0,46,46,True,,synthetic,True,2,True
